trajectory_id,collision,collision_frame,triggered,trigger_frame,ttc_at_trigger,pjoint,missed_collision,high_injury_collision,low_injury_collision,q_wait_at_trigger,q_trigger_at_trigger,speed_at_trigger,speed_at_collision
2447,False,,False,,,,False,False,False,,,,
2448,False,,False,,,,False,False,False,,,,
2452,False,,False,,,,False,False,False,,,,
2453,True,59.0,False,,,0.11821600029028956,True,False,True,,,,19.307639949900377
2454,False,,False,,,,False,False,False,,,,
2455,True,152.0,False,,,0.1240695050812819,True,False,True,,,,21.975271390003854
2456,True,177.0,False,,,0.9744982584048825,True,True,False,,,,46.77497228186223
2457,False,,False,,,,False,False,False,,,,
2458,True,183.0,False,,,0.998207902561079,True,True,False,,,,50.10064177643827
2459,True,132.0,False,,,0.2788087419349782,True,True,False,,,,30.610140928355573
2460,False,,False,,,,False,False,False,,,,
2461,False,,False,,,,False,False,False,,,,
2462,False,,False,,,,False,False,False,,,,
2463,True,116.0,False,,,0.44669441439288127,True,True,False,,,,37.90212474925947
2464,False,,False,,,,False,False,False,,,,
2465,False,,False,,,,False,False,False,,,,
2466,False,,False,,,,False,False,False,,,,
2467,True,69.0,False,,,0.1269513871790442,True,False,True,,,,13.812138497402763
2468,False,,False,,,,False,False,False,,,,
2469,False,,False,,,,False,False,False,,,,
2470,True,272.0,False,,,0.4283566951456341,True,True,False,,,,37.371941473377774
2471,True,193.0,False,,,0.12941962817480068,True,False,True,,,,12.913588163952232
2472,False,,False,,,,False,False,False,,,,
2473,False,,False,,,,False,False,False,,,,
2474,False,,False,,,,False,False,False,,,,
2475,False,,False,,,,False,False,False,,,,
2476,True,147.0,False,,,0.7836331975042012,True,True,False,,,,42.8357775548557
2477,False,,False,,,,False,False,False,,,,
2478,True,131.0,False,,,0.8363760935687575,True,True,False,,,,43.63856199370779
2479,False,,False,,,,False,False,False,,,,
2480,True,162.0,False,,,0.45487875910607156,True,True,False,,,,38.09714462759299
2481,True,186.0,False,,,0.999999502657412,True,True,False,,,,61.135180903878684
2482,False,,False,,,,False,False,False,,,,
2483,False,,False,,,,False,False,False,,,,
2484,False,,False,,,,False,False,False,,,,
2485,False,,False,,,,False,False,False,,,,
2486,False,,False,,,,False,False,False,,,,
2487,False,,False,,,,False,False,False,,,,
2488,False,,False,,,,False,False,False,,,,
2489,False,,False,,,,False,False,False,,,,
2490,True,121.0,False,,,0.3369327090748657,True,True,False,,,,33.578195296890975
2491,False,,False,,,,False,False,False,,,,
2492,False,,False,,,,False,False,False,,,,
2493,False,,False,,,,False,False,False,,,,
2494,True,124.0,False,,,0.9999997705768481,True,True,False,,,,62.275065120355045
2495,True,304.0,False,,,0.12324418141703875,True,False,True,,,,15.382276608904728
2497,False,,False,,,,False,False,False,,,,
2498,False,,False,,,,False,False,False,,,,
2499,True,181.0,False,,,0.9999992583605458,True,True,False,,,,60.63969746478769
2500,False,,False,,,,False,False,False,,,,
2501,True,169.0,False,,,0.993482484570307,True,True,False,,,,48.42706253122543
2502,True,117.0,False,,,0.12077851734462441,True,False,True,,,,16.708367525898964
2503,False,,False,,,,False,False,False,,,,
2504,True,186.0,False,,,0.35735292239370275,True,True,False,,,,34.43593557645631
2505,False,,False,,,,False,False,False,,,,
2506,False,,False,,,,False,False,False,,,,
2507,False,,False,,,,False,False,False,,,,
2508,False,,False,,,,False,False,False,,,,
2509,False,,False,,,,False,False,False,,,,
2510,True,184.0,False,,,0.12182450350015406,True,False,True,,,,16.102023065712793
2511,True,258.0,False,,,0.2312580990152736,True,True,False,,,,28.95779947094507
2512,True,129.0,False,,,0.643235585163076,True,True,False,,,,40.90977788718956
2513,True,125.0,False,,,0.40195763119167516,True,True,False,,,,36.40778696586915
2514,False,,False,,,,False,False,False,,,,
2515,True,255.0,False,,,0.539547003435769,True,True,False,,,,39.53532860039619
2516,True,205.0,False,,,0.9678794235913902,True,True,False,,,,46.47927975652345
2517,False,,False,,,,False,False,False,,,,
2518,True,76.0,False,,,0.210741091711227,True,True,False,,,,28.25986801287492
2519,True,205.0,False,,,0.9997721177850531,True,True,False,,,,53.04203137521664
2520,False,,False,,,,False,False,False,,,,
2521,False,,False,,,,False,False,False,,,,
2522,False,,False,,,,False,False,False,,,,
2523,True,73.0,False,,,0.12872008101084575,True,False,True,,,,13.159552148678367
2524,True,229.0,False,,,0.13963854865239622,True,False,True,,,,9.826458281310849
2525,False,,False,,,,False,False,False,,,,
2526,False,,False,,,,False,False,False,,,,
2527,False,,False,,,,False,False,False,,,,
2528,True,89.0,False,,,0.9999934784278445,True,True,False,,,,57.893790994035555
2529,False,,False,,,,False,False,False,,,,
2530,False,,False,,,,False,False,False,,,,
2531,True,200.0,False,,,0.13443383861639413,True,False,True,,,,11.300948683688885
2532,False,,False,,,,False,False,False,,,,
2533,False,,False,,,,False,False,False,,,,
2534,False,,False,,,,False,False,False,,,,
2535,True,157.0,False,,,0.9976344146661741,True,True,False,,,,49.717212540819936
2536,False,,False,,,,False,False,False,,,,
2537,False,,False,,,,False,False,False,,,,
2538,False,,False,,,,False,False,False,,,,
2539,False,,False,,,,False,False,False,,,,
2540,False,,False,,,,False,False,False,,,,
2541,True,303.0,False,,,0.17056246294939625,True,False,True,,,,26.654774087470116
2542,False,,False,,,,False,False,False,,,,
2543,False,,False,,,,False,False,False,,,,
2544,True,206.0,False,,,0.9999380655855734,True,True,False,,,,54.78268425920103
2545,False,,False,,,,False,False,False,,,,
2546,False,,False,,,,False,False,False,,,,
2547,False,,False,,,,False,False,False,,,,
2548,False,,False,,,,False,False,False,,,,
2549,True,85.0,False,,,0.40179121526785944,True,True,False,,,,36.40006961250541
2550,False,,False,,,,False,False,False,,,,
2551,False,,False,,,,False,False,False,,,,
2552,False,,False,,,,False,False,False,,,,
2553,True,155.0,False,,,0.15011006883610245,True,False,True,,,,24.736904066721053
2554,True,94.0,False,,,0.3908362064506532,True,True,False,,,,35.897212143003415
2555,False,,False,,,,False,False,False,,,,
2556,False,,False,,,,False,False,False,,,,
2557,False,,False,,,,False,False,False,,,,
2558,False,,False,,,,False,False,False,,,,
2559,False,,False,,,,False,False,False,,,,
2560,True,85.0,False,,,0.11910846196712,True,False,True,,,,20.551789996503917
2561,False,,False,,,,False,False,False,,,,
2562,True,138.0,False,,,0.3046023815479729,True,True,False,,,,32.10778182015446
2563,False,,False,,,,False,False,False,,,,
2564,True,65.0,False,,,0.13445115311586087,True,False,True,,,,23.315138879596837
2565,True,138.0,False,,,0.9543890742347627,True,True,False,,,,46.00915267939229
2566,False,,False,,,,False,False,False,,,,
2567,False,,False,,,,False,False,False,,,,
2568,True,141.0,False,,,0.9999991984255235,True,True,False,,,,60.542916913835
2569,True,168.0,False,,,0.9999795793448172,True,True,False,,,,56.33051663305606
2570,False,,False,,,,False,False,False,,,,
2571,False,,False,,,,False,False,False,,,,
2572,False,,False,,,,False,False,False,,,,
2573,True,195.0,False,,,0.12899659746657766,True,False,True,,,,13.061579088906285
2574,True,91.0,False,,,0.5516251307777993,True,True,False,,,,39.70458418294235
2575,True,78.0,False,,,0.5112920925249089,True,True,False,,,,39.124568061365565
2576,True,200.0,False,,,0.22318454971286272,True,True,False,,,,28.68089175658651
2577,True,61.0,False,,,0.11868346404297803,True,False,True,,,,18.41692393898739
2578,False,,False,,,,False,False,False,,,,
2579,False,,False,,,,False,False,False,,,,
2580,True,167.0,False,,,0.9999994676779728,True,True,False,,,,61.05138326660895
2581,False,,False,,,,False,False,False,,,,
2582,True,115.0,False,,,0.9464247052031217,True,True,False,,,,45.77971477142213
2583,False,,False,,,,False,False,False,,,,
2584,False,,False,,,,False,False,False,,,,
2585,True,95.0,False,,,0.9999087591230429,True,True,False,,,,54.28765135656726
2586,False,,False,,,,False,False,False,,,,
2587,True,116.0,False,,,0.11830839835197238,True,False,True,,,,19.02117195360738
2588,False,,False,,,,False,False,False,,,,
2589,False,,False,,,,False,False,False,,,,
2590,True,67.0,False,,,0.11911507085544071,True,False,True,,,,20.55449069457932
2591,True,121.0,False,,,0.9999956912963263,True,True,False,,,,58.411568824291884
2592,True,74.0,False,,,0.13779298827262,True,False,True,,,,10.331007616465662
2593,False,,False,,,,False,False,False,,,,
2594,True,186.0,False,,,0.9853290350602746,True,True,False,,,,47.457754322319104
2595,True,118.0,False,,,0.3768058900753971,True,True,False,,,,35.19913129145806
2596,True,182.0,False,,,0.19740044444758398,True,False,True,,,,27.767456731193608
2597,True,66.0,False,,,0.12539514122592021,True,False,True,,,,14.430919231076142
2598,False,,False,,,,False,False,False,,,,
2599,False,,False,,,,False,False,False,,,,
2600,False,,False,,,,False,False,False,,,,
2601,False,,False,,,,False,False,False,,,,
2602,True,154.0,False,,,0.9983067920966773,True,True,False,,,,50.17896152554834
2603,False,,False,,,,False,False,False,,,,
2604,False,,False,,,,False,False,False,,,,
2605,False,,False,,,,False,False,False,,,,
2606,False,,False,,,,False,False,False,,,,
2607,True,178.0,False,,,0.12060019567104985,True,False,True,,,,16.82101915512772
2608,True,113.0,False,,,0.11825667366708326,True,False,True,,,,19.918007782461707
2609,False,,False,,,,False,False,False,,,,
2610,True,201.0,False,,,0.9817951542459475,True,True,False,,,,47.19648059637335
2611,False,,False,,,,False,False,False,,,,
2612,False,,False,,,,False,False,False,,,,
2613,False,,False,,,,False,False,False,,,,
2614,True,188.0,False,,,0.9976849672163524,True,True,False,,,,49.74650625329563
2615,False,,False,,,,False,False,False,,,,
2616,False,,False,,,,False,False,False,,,,
2617,False,,False,,,,False,False,False,,,,
2618,True,68.0,False,,,0.1330348494235618,True,False,True,,,,11.728146580399432
2619,False,,False,,,,False,False,False,,,,
2620,True,151.0,False,,,0.665693347213913,True,True,False,,,,41.20864644276896
2621,False,,False,,,,False,False,False,,,,
2622,False,,False,,,,False,False,False,,,,
2623,False,,False,,,,False,False,False,,,,
2624,True,65.0,False,,,0.11965768914063057,True,False,True,,,,17.48526856327653
2625,True,152.0,False,,,0.19715241517104265,True,False,True,,,,27.75873327192633
2626,True,341.0,False,,,0.2468192390572005,True,True,False,,,,29.465961614482197
2627,False,,False,,,,False,False,False,,,,
2628,True,210.0,False,,,0.12354388684421969,True,False,True,,,,15.241223051056787
2629,False,,False,,,,False,False,False,,,,
2630,False,,False,,,,False,False,False,,,,
2631,False,,False,,,,False,False,False,,,,
2632,True,69.0,False,,,0.11856486321265802,True,False,True,,,,18.573508266285337
2633,True,146.0,False,,,0.5056036601442003,True,True,False,,,,39.03829833831918
2634,True,120.0,False,,,0.8423402809501892,True,True,False,,,,43.73347378149029
2635,False,,False,,,,False,False,False,,,,
2636,False,,False,,,,False,False,False,,,,
2637,True,64.0,False,,,0.11822124835916825,True,False,True,,,,19.284134758673012
2638,True,152.0,False,,,0.9999512753093789,True,True,False,,,,55.09868570256384
2639,False,,False,,,,False,False,False,,,,
2640,False,,False,,,,False,False,False,,,,
2641,True,93.0,False,,,0.32777884505323773,True,True,False,,,,33.19570908808125
2642,False,,False,,,,False,False,False,,,,
2643,False,,False,,,,False,False,False,,,,
2644,False,,False,,,,False,False,False,,,,
2645,False,,False,,,,False,False,False,,,,
2646,True,102.0,False,,,0.9973577704048686,True,True,False,,,,49.57059258554702
2647,False,,False,,,,False,False,False,,,,
2648,False,,False,,,,False,False,False,,,,
2649,True,251.0,False,,,0.12917229363051386,True,False,True,,,,12.999841655316656
2650,True,83.0,False,,,0.6663335618314329,True,True,False,,,,41.21721242899701
2651,False,,False,,,,False,False,False,,,,
2652,False,,False,,,,False,False,False,,,,
2653,False,,False,,,,False,False,False,,,,
2654,True,108.0,False,,,0.5920435253218786,True,True,False,,,,40.26481650266414
2655,False,,False,,,,False,False,False,,,,
2656,False,,False,,,,False,False,False,,,,
2657,False,,False,,,,False,False,False,,,,
2658,True,151.0,False,,,0.9999463736319035,True,True,False,,,,54.97029340752674
2659,False,,False,,,,False,False,False,,,,
2660,True,70.0,False,,,0.13043128841608964,True,False,True,,,,12.568332592299301
2661,False,,False,,,,False,False,False,,,,
2662,False,,False,,,,False,False,False,,,,
2663,True,122.0,False,,,0.6806247599505992,True,True,False,,,,41.40921835998222
2664,True,172.0,False,,,0.9838442636747546,True,True,False,,,,47.34178812837049
2665,True,64.0,False,,,0.1227277044737608,True,False,True,,,,21.51709962561866
2666,False,,False,,,,False,False,False,,,,
2667,True,196.0,False,,,0.13538379250872945,True,False,True,,,,11.019165889614888
2668,True,69.0,False,,,0.12670081136423395,True,False,True,,,,13.908642881635894
2669,True,144.0,False,,,0.2696644320565966,True,True,False,,,,30.209740996562388
2670,True,202.0,False,,,0.362762127196707,True,True,False,,,,34.64096874925197
2671,False,,False,,,,False,False,False,,,,
2672,False,,False,,,,False,False,False,,,,
2673,False,,False,,,,False,False,False,,,,
2674,False,,False,,,,False,False,False,,,,
2675,False,,False,,,,False,False,False,,,,
2676,False,,False,,,,False,False,False,,,,
2677,True,179.0,False,,,0.1308295925372368,True,False,True,,,,12.435517263622312
2678,True,200.0,False,,,0.9999975174785246,True,True,False,,,,59.09610209786431
2679,False,,False,,,,False,False,False,,,,
2680,False,,False,,,,False,False,False,,,,
2681,True,76.0,False,,,0.7166128677452727,True,True,False,,,,41.897555186437614
2682,True,151.0,False,,,0.8470038672648963,True,True,False,,,,43.80849584833686
2683,True,206.0,False,,,0.1873441489921277,True,False,True,,,,0.08742252109291489
2684,False,,False,,,,False,False,False,,,,
2685,False,,False,,,,False,False,False,,,,
2686,False,,False,,,,False,False,False,,,,
2687,True,123.0,False,,,0.830865640937934,True,True,False,,,,43.55145082218826
2688,False,,False,,,,False,False,False,,,,
2689,True,92.0,False,,,0.6620560712482515,True,True,False,,,,41.159939670001805
2690,True,187.0,False,,,0.2790636134118186,True,True,False,,,,30.622524456072068
2691,False,,False,,,,False,False,False,,,,
2692,True,287.0,False,,,0.2752338195523698,True,True,False,,,,30.44257284342977
2693,False,,False,,,,False,False,False,,,,
2694,False,,False,,,,False,False,False,,,,
2695,False,,False,,,,False,False,False,,,,
2696,False,,False,,,,False,False,False,,,,
2697,False,,False,,,,False,False,False,,,,
2698,True,193.0,False,,,0.982201827716709,True,True,False,,,,47.224109283857594
2699,False,,False,,,,False,False,False,,,,
2700,False,,False,,,,False,False,False,,,,
2701,True,88.0,False,,,0.19467214360722074,True,False,True,,,,27.671700048095786
2702,False,,False,,,,False,False,False,,,,
2703,True,115.0,False,,,0.9648117706431985,True,True,False,,,,46.35990821255719
2704,True,165.0,False,,,0.3176275506328601,True,True,False,,,,32.78803136148563
2705,True,139.0,False,,,0.1316026429996482,True,False,True,,,,12.182372746363004
2706,False,,False,,,,False,False,False,,,,
2707,True,162.0,False,,,0.13359629030467113,True,False,True,,,,11.554864107684361
2708,False,,False,,,,False,False,False,,,,
2709,True,112.0,False,,,0.2053481372906466,True,True,False,,,,28.063013188818122
2710,False,,False,,,,False,False,False,,,,
2711,True,195.0,False,,,0.13118729362519876,True,False,True,,,,12.317644557880682
2712,True,124.0,False,,,0.12581228267093525,True,False,True,,,,14.260276027897506
2713,True,99.0,False,,,0.9997846106321842,True,True,False,,,,53.12326380273765
2714,False,,False,,,,False,False,False,,,,
2715,True,203.0,False,,,0.9999905891265334,True,True,False,,,,57.41517439793278
2716,False,,False,,,,False,False,False,,,,
2717,True,187.0,False,,,0.2970012641470733,True,True,False,,,,31.712189766008898
2718,True,239.0,False,,,0.8675214045587761,True,True,False,,,,44.14882390220703
2719,True,211.0,False,,,0.1873966574655066,True,False,True,,,,0.07868766220042357
2720,False,,False,,,,False,False,False,,,,
2721,False,,False,,,,False,False,False,,,,
2722,True,122.0,False,,,0.1517227534033727,True,False,True,,,,25.068660811559134
2723,True,129.0,False,,,0.46038221784235367,True,True,False,,,,38.21827149839318
2724,False,,False,,,,False,False,False,,,,
2725,False,,False,,,,False,False,False,,,,
2726,False,,False,,,,False,False,False,,,,
2727,False,,False,,,,False,False,False,,,,
2728,False,,False,,,,False,False,False,,,,
2729,True,127.0,False,,,0.11904401651611762,True,False,True,,,,20.524947883539458
2730,False,,False,,,,False,False,False,,,,
2731,False,,False,,,,False,False,False,,,,
2732,True,76.0,False,,,0.92563316743073,True,True,False,,,,45.2658391608985
2733,True,136.0,False,,,0.16302375268942448,True,False,True,,,,26.241063650342923
2734,True,163.0,False,,,0.39252102205573824,True,True,False,,,,35.978327967778945
2735,False,,False,,,,False,False,False,,,,
2736,True,107.0,False,,,0.9578306957991215,True,True,False,,,,46.11705139178136
2737,True,66.0,False,,,0.13225094313642471,True,False,True,,,,11.974499421438198
2738,False,,False,,,,False,False,False,,,,
2739,True,124.0,False,,,0.22594977409919115,True,True,False,,,,28.77409125156709
2740,False,,False,,,,False,False,False,,,,
2741,True,164.0,False,,,0.9999770903460238,True,True,False,,,,56.16418766798614
2742,True,220.0,False,,,0.5504822331819734,True,True,False,,,,39.688541602266376
2743,False,,False,,,,False,False,False,,,,
2744,False,,False,,,,False,False,False,,,,
2745,False,,False,,,,False,False,False,,,,
2746,True,182.0,False,,,0.12930261618849603,True,False,True,,,,12.954299501880115
2747,False,,False,,,,False,False,False,,,,
2748,True,149.0,False,,,0.30138975566567794,True,True,False,,,,31.941398469064723
2749,False,,False,,,,False,False,False,,,,
2750,True,108.0,False,,,0.41571092744484395,True,True,False,,,,36.96192814973763
2751,False,,False,,,,False,False,False,,,,
2752,False,,False,,,,False,False,False,,,,
2753,False,,False,,,,False,False,False,,,,
2754,False,,False,,,,False,False,False,,,,
2755,False,,False,,,,False,False,False,,,,
2756,True,129.0,False,,,0.4976401749972359,True,True,False,,,,38.909700569075774
2757,False,,False,,,,False,False,False,,,,
2758,False,,False,,,,False,False,False,,,,
2759,False,,False,,,,False,False,False,,,,
2760,True,69.0,False,,,0.12221338110918689,True,False,True,,,,15.89514082536428
2761,True,126.0,False,,,0.8869251905987727,True,True,False,,,,44.48955507001094
2762,False,,False,,,,False,False,False,,,,
2763,True,112.0,False,,,0.9998763526294469,True,True,False,,,,53.89255053582255
2764,True,102.0,False,,,0.9999960090641289,True,True,False,,,,58.50577731746756
2765,False,,False,,,,False,False,False,,,,
2766,False,,False,,,,False,False,False,,,,
2767,False,,False,,,,False,False,False,,,,
2768,False,,False,,,,False,False,False,,,,
2769,True,126.0,False,,,0.9999998715579497,True,True,False,,,,63.321913877592124
2770,True,106.0,False,,,0.996972655882097,True,True,False,,,,49.39228636387651
2771,True,103.0,False,,,0.14228888925911076,True,False,True,,,,23.96153551261987
2772,False,,False,,,,False,False,False,,,,
2773,False,,False,,,,False,False,False,,,,
2774,False,,False,,,,False,False,False,,,,
2775,True,155.0,False,,,0.38853941611470677,True,True,False,,,,35.76905872168366
2776,False,,False,,,,False,False,False,,,,
2777,False,,False,,,,False,False,False,,,,
2778,False,,False,,,,False,False,False,,,,
2779,False,,False,,,,False,False,False,,,,
2780,True,65.0,False,,,0.11827198972067576,True,False,True,,,,19.11363097683857
2781,False,,False,,,,False,False,False,,,,
2782,True,120.0,False,,,0.3556281648621359,True,True,False,,,,34.370232921808054
2783,True,197.0,False,,,0.999272377569504,True,True,False,,,,51.38656027595064
2784,False,,False,,,,False,False,False,,,,
2785,True,93.0,False,,,0.7170800141543532,True,True,False,,,,41.90393534089019
2786,True,165.0,False,,,0.12879592190171518,True,False,True,,,,13.132580792244926
2787,False,,False,,,,False,False,False,,,,
2788,True,80.0,False,,,0.9872572511604836,True,True,False,,,,47.62513019641572
2789,False,,False,,,,False,False,False,,,,
2790,True,168.0,False,,,0.12796451620103866,True,False,True,,,,22.687748489517325
2791,False,,False,,,,False,False,False,,,,
2792,True,328.0,False,,,0.12634446691618384,True,False,True,,,,14.047836746397724
2793,False,,False,,,,False,False,False,,,,
2794,True,96.0,False,,,0.9839175842263533,True,True,False,,,,47.347292261315864
2795,False,,False,,,,False,False,False,,,,
2796,True,226.0,False,,,0.18731508612419778,True,False,True,,,,0.09225836097927445
2797,True,83.0,False,,,0.9848009631071486,True,True,False,,,,47.41540574610025
2798,True,211.0,False,,,0.13164639099348896,True,False,True,,,,12.168221916177293
2799,True,167.0,False,,,0.9998289103813952,True,True,False,,,,53.45111096015106
2800,False,,False,,,,False,False,False,,,,
2801,False,,False,,,,False,False,False,,,,
2802,False,,False,,,,False,False,False,,,,
2803,True,110.0,False,,,0.12030101311396213,True,False,True,,,,20.899241964494653
2804,False,,False,,,,False,False,False,,,,
2805,False,,False,,,,False,False,False,,,,
2806,True,114.0,False,,,0.9999164873843903,True,True,False,,,,54.40062753861595
2807,False,,False,,,,False,False,False,,,,
2808,False,,False,,,,False,False,False,,,,
2809,False,,False,,,,False,False,False,,,,
2810,False,,False,,,,False,False,False,,,,
2811,True,159.0,False,,,0.9999992212716673,True,True,False,,,,60.57896029214476
2812,False,,False,,,,False,False,False,,,,
2813,True,89.0,False,,,0.9989287762445807,True,True,False,,,,50.82876741547261
2814,False,,False,,,,False,False,False,,,,
2815,False,,False,,,,False,False,False,,,,
2816,True,205.0,False,,,0.9880345314680198,True,True,False,,,,47.69964109878277
2817,False,,False,,,,False,False,False,,,,
2818,True,227.0,False,,,0.9953238436101892,True,True,False,,,,48.835614394123624
2819,True,114.0,False,,,0.9999552937881344,True,True,False,,,,55.21585717461221
2820,True,96.0,False,,,0.323143139407544,True,True,False,,,,33.019548686187846
2821,True,122.0,False,,,0.3240770878535377,True,True,False,,,,33.05541570960767
2822,False,,False,,,,False,False,False,,,,
2823,True,115.0,False,,,0.648434742600492,True,True,False,,,,40.97804487776619
2824,False,,False,,,,False,False,False,,,,
2825,False,,False,,,,False,False,False,,,,
2826,False,,False,,,,False,False,False,,,,
2827,True,101.0,False,,,0.9996668154806212,True,True,False,,,,52.48622455918981
2828,False,,False,,,,False,False,False,,,,
2829,False,,False,,,,False,False,False,,,,
2830,False,,False,,,,False,False,False,,,,
2831,True,171.0,False,,,0.9999986535366868,True,True,False,,,,59.879167053779256
2832,False,,False,,,,False,False,False,,,,
2833,False,,False,,,,False,False,False,,,,
2834,False,,False,,,,False,False,False,,,,
2835,False,,False,,,,False,False,False,,,,
2836,True,146.0,False,,,0.14068492633916974,True,False,True,,,,23.82451827140213
2837,False,,False,,,,False,False,False,,,,
2838,False,,False,,,,False,False,False,,,,
2839,True,135.0,False,,,0.5071687570216629,True,True,False,,,,39.06226232950211
2840,False,,False,,,,False,False,False,,,,
2841,True,125.0,False,,,0.4062383567075607,True,True,False,,,,36.60043306007988
2842,True,160.0,False,,,0.9992661128427189,True,True,False,,,,51.37442863648464
2843,False,,False,,,,False,False,False,,,,
2844,False,,False,,,,False,False,False,,,,
2845,False,,False,,,,False,False,False,,,,
2846,True,175.0,False,,,0.9999552948030483,True,True,False,,,,55.21588837682934
2847,False,,False,,,,False,False,False,,,,
2848,False,,False,,,,False,False,False,,,,
2849,True,96.0,False,,,0.5944873427877162,True,True,False,,,,40.29727365053325
2850,False,,False,,,,False,False,False,,,,
2851,False,,False,,,,False,False,False,,,,
2852,False,,False,,,,False,False,False,,,,
2853,False,,False,,,,False,False,False,,,,
2854,False,,False,,,,False,False,False,,,,
2855,True,111.0,False,,,0.815848388794489,True,True,False,,,,43.317054509237785
2856,False,,False,,,,False,False,False,,,,
2857,False,,False,,,,False,False,False,,,,
2858,False,,False,,,,False,False,False,,,,
2859,True,146.0,False,,,0.1336134001882162,True,False,True,,,,11.549623007262056
2860,True,128.0,False,,,0.9999867413910356,True,True,False,,,,56.95100056081883
2861,False,,False,,,,False,False,False,,,,
2862,True,110.0,False,,,0.36965881712287674,True,True,False,,,,34.934677478961184
2863,False,,False,,,,False,False,False,,,,
2864,True,102.0,False,,,0.9998133430365261,True,True,False,,,,53.3275644967337
2865,True,181.0,False,,,0.21211797970529267,True,True,False,,,,28.30906115049671
2866,False,,False,,,,False,False,False,,,,
2867,True,142.0,False,,,0.9998131303365527,True,True,False,,,,53.325948006376954
2868,False,,False,,,,False,False,False,,,,
2869,False,,False,,,,False,False,False,,,,
2870,True,95.0,False,,,0.9999998859904896,True,True,False,,,,63.70038815738754
2871,True,113.0,False,,,0.9969797001259098,True,True,False,,,,49.39531604034902
2872,False,,False,,,,False,False,False,,,,
2873,True,91.0,False,,,0.9983938727980001,True,True,False,,,,50.25197632164539
2874,False,,False,,,,False,False,False,,,,
2875,False,,False,,,,False,False,False,,,,
2876,True,204.0,False,,,0.15818877235421602,True,False,True,,,,5.477922529039466
2877,False,,False,,,,False,False,False,,,,
2878,False,,False,,,,False,False,False,,,,
2879,True,118.0,False,,,0.12148478662646445,True,False,True,,,,16.290142230191
2880,True,100.0,False,,,0.9993487777274612,True,True,False,,,,51.54228780415019
2881,True,163.0,False,,,0.45360012201030175,True,True,False,,,,38.068210598591094
2882,True,107.0,False,,,0.9966392940430966,True,True,False,,,,49.257016786488975
2883,True,187.0,False,,,0.1356218590870758,True,False,True,,,,10.949526469755675
2884,True,196.0,False,,,0.13247716344193616,True,False,True,,,,11.902860578773982
2885,False,,False,,,,False,False,False,,,,
2886,True,158.0,False,,,0.999996424049766,True,True,False,,,,58.64079469834918
2887,True,92.0,False,,,0.2864116380608376,True,True,False,,,,31.061897477615435
2888,False,,False,,,,False,False,False,,,,
2889,False,,False,,,,False,False,False,,,,
2890,True,98.0,False,,,0.886980475447394,True,True,False,,,,44.490562831011246
2891,False,,False,,,,False,False,False,,,,
2892,False,,False,,,,False,False,False,,,,
2893,False,,False,,,,False,False,False,,,,
2894,True,142.0,False,,,0.9929098308688931,True,True,False,,,,48.324005120739216
2895,True,65.0,False,,,0.1186417146768659,True,False,True,,,,20.330094307767187
2896,False,,False,,,,False,False,False,,,,
2897,True,73.0,False,,,0.12434362047148695,True,False,True,,,,14.87940884219085
2898,True,100.0,False,,,0.20398597945090335,True,True,False,,,,28.013615291156608
2899,False,,False,,,,False,False,False,,,,
2900,True,131.0,False,,,0.9999995658882984,True,True,False,,,,61.30798013188649
2901,False,,False,,,,False,False,False,,,,
2902,True,217.0,False,,,0.3810352148337255,True,True,False,,,,35.382982994969375
2903,False,,False,,,,False,False,False,,,,
2904,True,246.0,False,,,0.12746085642949712,True,False,True,,,,13.61922259142842
2905,False,,False,,,,False,False,False,,,,
2906,True,207.0,False,,,0.17405831894911594,True,False,True,,,,26.827516980521988
2907,False,,False,,,,False,False,False,,,,
2908,True,168.0,False,,,0.9999994583809673,True,True,False,,,,61.03012343013193
2909,False,,False,,,,False,False,False,,,,
2910,False,,False,,,,False,False,False,,,,
2911,False,,False,,,,False,False,False,,,,
2912,False,,False,,,,False,False,False,,,,
2913,False,,False,,,,False,False,False,,,,
2914,False,,False,,,,False,False,False,,,,
2915,True,71.0,False,,,0.9997684603363521,True,True,False,,,,53.018997124650916
2916,False,,False,,,,False,False,False,,,,
2917,False,,False,,,,False,False,False,,,,
2918,False,,False,,,,False,False,False,,,,
2919,True,119.0,False,,,0.9996764117666946,True,True,False,,,,52.52902609769908
2920,False,,False,,,,False,False,False,,,,
2921,False,,False,,,,False,False,False,,,,
2922,False,,False,,,,False,False,False,,,,
2923,True,139.0,False,,,0.2528162682878209,True,True,False,,,,29.657152458528284
2924,False,,False,,,,False,False,False,,,,
2925,True,133.0,False,,,0.9999567665201993,True,True,False,,,,55.26193872075356
2926,True,151.0,False,,,0.9987751517706457,True,True,False,,,,50.634694857539984
2927,False,,False,,,,False,False,False,,,,
2928,True,81.0,False,,,0.9999893280888629,True,True,False,,,,57.247681958352615
2929,False,,False,,,,False,False,False,,,,
2930,True,239.0,False,,,0.3438813108218033,True,True,False,,,,33.87979100407087
2931,True,317.0,False,,,0.12229578089788229,True,False,True,,,,15.85234944153046
2932,True,128.0,False,,,0.9999233492886761,True,True,False,,,,54.509858495320245
2933,False,,False,,,,False,False,False,,,,
2934,False,,False,,,,False,False,False,,,,
2935,False,,False,,,,False,False,False,,,,
2936,False,,False,,,,False,False,False,,,,
